Order Date,Customer ID,Segment,Region,Category,Sub-Category,Sales,Quantity,Profit,Month,Profit Margin
,BS-11665,Consumer,Central,Furniture,Furnishings,25.176,3,-33.3582,,-1.325
,BS-11665,Consumer,Central,Furniture,Furnishings,5.584,2,-1.6752,,-0.30000000000000004
,BS-11665,Consumer,Central,Office Supplies,Storage,1297.368,9,97.3026,,0.075
,NS-18505,Consumer,Central,Office Supplies,Storage,264.32,2,19.824,,0.07500000000000001
2017-05-03,MK-18160,Consumer,West,Office Supplies,Paper,25.92,4,12.4416,2017-05,0.4799999999999999
2017-05-03,MK-18160,Consumer,West,Office Supplies,Art,22.96,7,6.6584,2017-05,0.29
,SA-20830,Consumer,West,Office Supplies,Paper,19.44,3,9.3312,,0.48000000000000004
2015-02-08,BH-11710,Consumer,Central,Office Supplies,Paper,9.54,2,4.293,2015-02,0.45000000000000007
2015-02-08,BH-11710,Consumer,Central,Office Supplies,Fasteners,5.81,1,1.8011,2015-02,0.31
2015-02-08,BH-11710,Consumer,Central,Office Supplies,Art,5.76,2,1.728,2015-02,0.3
,SC-20380,Consumer,East,Furniture,Furnishings,14.91,3,4.6221,,0.31
,RF-19345,Corporate,South,Office Supplies,Binders,6.642,9,-4.428,,-0.6666666666666666
2016-12-10,CM-12235,Consumer,East,Office Supplies,Paper,18.54,2,8.7138,2016-12,0.4700000000000001
2016-12-10,CM-12235,Consumer,East,Office Supplies,Binders,679.96,5,220.987,2016-12,0.32499999999999996
,JM-15655,Corporate,West,Furniture,Tables,189.576,1,9.4788,,0.05
,JM-15655,Corporate,West,Technology,Phones,71.96,5,7.196,,0.1
,RB-19435,Consumer,West,Technology,Phones,539.92,5,47.243,,0.08750000000000001
,RB-19435,Consumer,West,Furniture,Chairs,725.344,4,54.4008,,0.07499999999999998
,RB-19435,Consumer,West,Office Supplies,Art,7.44,3,2.604,,0.35
,SS-20515,Home Office,East,Office Supplies,Appliances,39.48,1,11.0544,,0.28
,NM-18445,Home Office,Central,Office Supplies,Appliances,850.5,5,245.7,,0.28888888888888886
,NM-18445,Home Office,Central,Furniture,Furnishings,75.33,9,19.5858,,0.26
,EM-14095,Corporate,West,Office Supplies,Appliances,325.632,6,28.4928,,0.0875
,EM-14095,Corporate,West,Technology,Accessories,23.344,2,-1.459,,-0.0625
,EM-14095,Corporate,West,Office Supplies,Labels,16.52,5,5.369,,0.325
,MP-17470,Home Office,Central,Office Supplies,Envelopes,335.72,5,113.3055,,0.33749999999999997
,MP-17470,Home Office,Central,Technology,Phones,251.944,7,88.1804,,0.35000000000000003
,MP-17470,Home Office,Central,Furniture,Chairs,127.302,7,-9.093,,-0.07142857142857142
,KH-16360,Consumer,South,Furniture,Chairs,1207.84,8,314.0384,,0.26000000000000006
,KH-16360,Consumer,South,Office Supplies,Binders,12.53,1,5.8891,,0.47000000000000003
,KH-16360,Consumer,South,Office Supplies,Art,34.58,1,10.0282,,0.29000000000000004
,KH-16360,Consumer,South,Furniture,Chairs,300.98,1,87.2842,,0.29
,KH-16360,Consumer,South,Furniture,Chairs,258.75,3,77.625,,0.3
2017-03-02,DB-13555,Corporate,East,Office Supplies,Art,59.52,3,15.4752,2017-03,0.25999999999999995
2017-03-02,DB-13555,Corporate,East,Office Supplies,Envelopes,57.96,7,27.2412,2017-03,0.47
2017-03-02,DB-13555,Corporate,East,Furniture,Bookcases,441.96,2,101.6508,2017-03,0.23
2017-03-02,DB-13555,Corporate,East,Office Supplies,Paper,68.04,6,33.3396,2017-03,0.48999999999999994
2016-10-06,LB-16795,Home Office,West,Technology,Machines,703.71,6,-938.28,2016-10,-1.3333333333333333
2016-10-06,LB-16795,Home Office,West,Office Supplies,Binders,17.904,4,-14.92,2016-10,-0.8333333333333334
2016-10-06,LB-16795,Home Office,West,Office Supplies,Binders,11.976,4,-9.1816,2016-10,-0.7666666666666666
2016-10-06,LB-16795,Home Office,West,Technology,Accessories,67.96,5,0.8495,2016-10,0.012500000000000002
2015-04-05,CA-11965,Corporate,West,Furniture,Chairs,892.224,3,89.2224,2015-04,0.09999999999999999
2014-09-09,DL-12925,Consumer,South,Technology,Machines,1299.99,2,-571.9956,2014-09,-0.43999999999999995
,FC-14335,Corporate,West,Office Supplies,Binders,4.544,2,1.6472,,0.36250000000000004
,FC-14335,Corporate,West,Furniture,Chairs,1352.032,4,84.502,,0.0625
,DB-13120,Corporate,East,Furniture,Tables,1548.99,9,-464.697,,-0.3
,DB-13120,Corporate,East,Office Supplies,Envelopes,19.872,3,6.7068,,0.3375
2017-08-07,CK-12205,Consumer,Central,Technology,Accessories,119.448,3,-13.4379,2017-08,-0.11250000000000002
2017-08-07,CK-12205,Consumer,Central,Office Supplies,Storage,118.16,2,-25.109,2017-08,-0.21250000000000002
,FW-14395,Corporate,South,Office Supplies,Art,19.56,4,5.4768,,0.28
,JM-15865,Consumer,West,Furniture,Furnishings,80.96,4,29.1456,,0.36000000000000004
,JM-15865,Consumer,West,Office Supplies,Paper,25.92,4,12.4416,,0.4799999999999999
,PS-18970,Home Office,West,Office Supplies,Appliances,106.96,2,31.0184,,0.29000000000000004
,PS-18970,Home Office,West,Furniture,Furnishings,187.76,4,76.9816,,0.41000000000000003
,TC-21475,Home Office,East,Office Supplies,Binders,76.776,4,-53.7432,,-0.7000000000000001
2017-06-01,CV-12805,Corporate,Central,Office Supplies,Binders,53.9,5,25.872,2017-06,0.48000000000000004
2014-01-07,VS-21820,Consumer,Central,Furniture,Furnishings,76.728,3,-53.7096,2014-01,-0.7000000000000001
2014-01-07,VS-21820,Consumer,Central,Office Supplies,Binders,10.43,7,-18.2525,2014-01,-1.7500000000000002
,SC-20575,Consumer,West,Office Supplies,Art,99.2,5,25.792,,0.26
,SG-20605,Consumer,South,Office Supplies,Art,15.92,5,2.786,,0.17500000000000002
,NB-18580,Corporate,South,Furniture,Furnishings,129.92,4,10.3936,,0.08
2016-10-04,DR-12940,Home Office,East,Office Supplies,Binders,30.4,1,13.984,2016-10,0.46
2016-10-04,DR-12940,Home Office,East,Technology,Copiers,5399.91,9,2591.9568,2016-10,0.48
2016-10-04,DR-12940,Home Office,East,Office Supplies,Storage,119.1,3,34.539,2016-10,0.29000000000000004
,MA-17560,Home Office,East,Office Supplies,Paper,40.08,6,19.2384,,0.48
,MA-17560,Home Office,East,Office Supplies,Paper,59.94,3,28.1718,,0.47000000000000003
,MA-17560,Home Office,East,Technology,Accessories,259.98,2,88.3932,,0.33999999999999997
,MA-17560,Home Office,East,Furniture,Bookcases,170.98,1,32.4862,,0.19
,MA-17560,Home Office,East,Furniture,Furnishings,38.97,3,4.6764,,0.12000000000000001
,MA-17560,Home Office,East,Office Supplies,Paper,154.9,5,69.705,,0.44999999999999996
,MA-17560,Home Office,East,Furniture,Tables,446.068,4,0.0,,0.0
2017-05-06,TS-21655,Consumer,West,Office Supplies,Appliances,152.94,3,41.2938,2017-05,0.26999999999999996
2014-10-08,JG-15115,Consumer,South,Technology,Accessories,23.472,3,4.9878,2014-10,0.2125
,KM-16375,Home Office,East,Office Supplies,Paper,195.64,4,91.9508,,0.47000000000000003
,KM-16375,Home Office,East,Office Supplies,Paper,14.94,3,7.0218,,0.47000000000000003
,KM-16375,Home Office,East,Technology,Accessories,1687.8,4,742.632,,0.44
,KM-16375,Home Office,East,Furniture,Bookcases,341.96,2,78.6508,,0.23000000000000004
,KM-16375,Home Office,East,Furniture,Chairs,605.88,6,151.47,,0.25
,SD-20485,Home Office,Central,Office Supplies,Appliances,186.732,1,41.496,,0.22222222222222224
,SD-20485,Home Office,Central,Office Supplies,Binders,3812.97,3,1906.485,,0.5
,TT-21070,Consumer,East,Office Supplies,Binders,26.424,9,9.5787,,0.3625
,TT-21070,Consumer,East,Technology,Phones,625.99,1,187.797,,0.3
,BB-11545,Corporate,Central,Furniture,Tables,1568.61,9,329.4081,,0.21000000000000002
,BB-11545,Corporate,Central,Office Supplies,Binders,17.3,1,8.304,,0.48
,BB-11545,Corporate,Central,Technology,Accessories,160.0,8,62.4,,0.39
,RS-19420,Corporate,South,Office Supplies,Appliances,179.94,3,50.3832,,0.28
,RS-19420,Corporate,South,Furniture,Tables,872.94,3,157.1292,,0.18
,RS-19420,Corporate,South,Office Supplies,Paper,12.96,2,6.2208,,0.4799999999999999
,AI-10855,Consumer,West,Office Supplies,Labels,88.8,6,44.4,,0.5
,AI-10855,Consumer,West,Technology,Phones,319.968,4,35.9964,,0.1125
,MC-17275,Consumer,West,Furniture,Chairs,167.888,7,14.6902,,0.08750000000000001
2017-07-02,AH-10120,Home Office,Central,Office Supplies,Paper,163.96,5,59.4355,2017-07,0.3625
2017-07-02,AH-10120,Home Office,Central,Office Supplies,Binders,5.232,4,-8.1096,2017-07,-1.55
,BF-11170,Home Office,East,Technology,Copiers,1199.98,2,467.9922,,0.39
,BF-11170,Home Office,East,Office Supplies,Storage,73.85,1,2.2155,,0.030000000000000002
,BF-11170,Home Office,East,Office Supplies,Supplies,25.71,3,6.6846,,0.25999999999999995
,BF-11170,Home Office,East,Office Supplies,Fasteners,17.28,6,8.1216,,0.47000000000000003
,BF-11170,Home Office,East,Furniture,Tables,526.582,2,-52.6582,,-0.1
,AA-10480,Consumer,Central,Office Supplies,Paper,11.56,2,5.6644,,0.48999999999999994
,AA-10480,Consumer,Central,Technology,Phones,209.97,3,58.7916,,0.28
,AA-10480,Consumer,Central,Furniture,Tables,447.84,4,98.5248,,0.22
,AA-10480,Consumer,Central,Technology,Accessories,479.97,3,163.1898,,0.33999999999999997
,AA-10480,Consumer,Central,Office Supplies,Art,8.64,3,2.5056,,0.29
,SV-20815,Corporate,West,Office Supplies,Art,11.68,2,4.2048,,0.36
,EH-14185,Consumer,East,Technology,Accessories,40.776,3,0.5097,,0.0125
,EH-14185,Consumer,East,Office Supplies,Binders,13.698,3,-9.5886,,-0.7
2015-04-02,JL-15850,Consumer,West,Technology,Phones,87.8,5,32.925,2015-04,0.375
,JM-15250,Consumer,South,Furniture,Furnishings,77.952,3,15.5904,,0.2
,JM-15250,Consumer,South,Office Supplies,Storage,147.184,2,-29.4368,,-0.2
,JM-15250,Consumer,South,Office Supplies,Paper,47.952,3,16.1838,,0.3375
2014-12-05,JB-15925,Consumer,West,Office Supplies,Appliances,250.26,6,72.5754,2014-12,0.29000000000000004
2017-11-03,PB-19105,Consumer,East,Technology,Accessories,40.776,3,0.5097,2017-11,0.0125
2015-01-06,SP-20620,Corporate,West,Office Supplies,Paper,29.6,5,9.25,2015-01,0.3125
2015-01-06,SP-20620,Corporate,West,Office Supplies,Binders,1.938,2,-1.3566,2015-01,-0.7000000000000001
2017-09-09,MC-17605,Corporate,West,Technology,Accessories,159.96,4,51.1872,2017-09,0.31999999999999995
2015-01-05,BG-11695,Corporate,East,Office Supplies,Art,59.52,3,15.4752,2015-01,0.25999999999999995
2015-01-05,BG-11695,Corporate,East,Office Supplies,Envelopes,17.48,2,8.2156,2015-01,0.47000000000000003
2015-01-05,BG-11695,Corporate,East,Office Supplies,Binders,13.168,2,4.6088,2015-01,0.35
,JO-15550,Home Office,West,Office Supplies,Appliances,40.74,3,12.222,,0.3
2015-09-10,AR-10345,Corporate,Central,Furniture,Chairs,179.886,1,-2.5698,2015-09,-0.014285714285714285
,TS-21505,Consumer,East,Office Supplies,Appliances,286.256,1,17.891,,0.0625
,TS-21505,Consumer,East,Office Supplies,Storage,24.224,2,-4.8448,,-0.2
,TS-21505,Consumer,East,Office Supplies,Storage,331.536,3,-82.884,,-0.25
,JK-15640,Home Office,East,Office Supplies,Art,17.52,3,6.3072,,0.36
,GA-14515,Consumer,Central,Office Supplies,Art,17.856,4,4.2408,,0.2375
,TN-21040,Home Office,South,Technology,Accessories,431.976,3,-75.5958,,-0.175
,TW-21025,Home Office,West,Furniture,Chairs,291.136,4,-25.4744,,-0.0875
,PA-19060,Home Office,Central,Office Supplies,Envelopes,114.848,4,35.89,,0.3125
2017-06-02,JD-15790,Consumer,Central,Office Supplies,Paper,10.688,2,3.7408,2017-06,0.35
,MN-17935,Consumer,East,Office Supplies,Paper,15.232,4,5.5216,,0.36250000000000004
,GM-14500,Consumer,West,Office Supplies,Art,12.42,3,5.2164,,0.42000000000000004
,DG-13300,Corporate,West,Office Supplies,Paper,19.44,3,9.3312,,0.48000000000000004
,JG-15160,Consumer,East,Office Supplies,Binders,70.368,4,26.388,,0.37500000000000006
,AG-10330,Consumer,South,Office Supplies,Art,12.672,9,1.4256,,0.11249999999999999
,JF-15355,Consumer,East,Technology,Phones,89.95,5,43.176,,0.48
,SC-20680,Home Office,West,Office Supplies,Paper,6.58,2,3.0268,,0.46
,SC-20680,Home Office,West,Technology,Accessories,94.99,1,28.497,,0.3
,CM-11935,Consumer,West,Technology,Phones,35.12,2,13.17,,0.375
,KT-16480,Consumer,West,Office Supplies,Paper,25.92,4,12.4416,,0.4799999999999999
,CP-12340,Corporate,East,Office Supplies,Binders,7.96,2,3.7412,,0.47000000000000003
,CP-12340,Corporate,East,Technology,Phones,566.97,3,153.0819,,0.26999999999999996
,CP-12340,Corporate,East,Office Supplies,Art,9.84,3,2.8536,,0.29000000000000004
,EK-13795,Home Office,Central,Technology,Accessories,25.488,2,4.779,,0.1875
,CW-11905,Home Office,East,Office Supplies,Fasteners,7.56,6,0.3024,,0.04
,KH-16510,Consumer,South,Furniture,Furnishings,60.84,3,19.4688,,0.32
,KH-16510,Consumer,South,Office Supplies,Storage,450.04,2,58.5052,,0.13
,KH-16510,Consumer,South,Office Supplies,Binders,34.6,2,16.608,,0.48
,KH-16510,Consumer,South,Technology,Phones,467.97,3,140.391,,0.3
,KH-16510,Consumer,South,Office Supplies,Binders,33.02,2,15.8496,,0.48
,AB-10600,Corporate,South,Furniture,Furnishings,17.088,2,1.068,,0.0625
,AH-10075,Corporate,East,Office Supplies,Art,3.008,2,0.3384,,0.11249999999999999
,CK-12595,Consumer,South,Office Supplies,Paper,268.24,7,93.884,,0.35
,CK-12595,Consumer,South,Technology,Accessories,431.16,5,107.79,,0.25
,SP-20620,Corporate,East,Technology,Phones,43.6,4,12.208,,0.27999999999999997
,SP-20620,Corporate,East,Furniture,Furnishings,154.95,3,30.99,,0.2
,JP-15460,Corporate,Central,Office Supplies,Paper,15.552,3,5.4432,,0.35000000000000003
2014-12-06,BG-11035,Consumer,South,Office Supplies,Paper,42.208,2,13.7176,2014-12,0.325
2017-12-03,CC-12550,Consumer,Central,Office Supplies,Paper,10.368,2,3.6288,2017-12,0.35
,SL-20155,Home Office,West,Office Supplies,Art,2.224,1,0.556,,0.25
2015-02-03,FO-14305,Consumer,South,Office Supplies,Envelopes,74.52,9,35.0244,2015-02,0.47000000000000003
2017-08-12,BB-11545,Corporate,East,Office Supplies,Art,17.52,3,5.256,2017-08,0.30000000000000004
2017-08-12,BB-11545,Corporate,East,Furniture,Chairs,1779.9,5,373.779,2017-08,0.21
2017-08-12,BB-11545,Corporate,East,Office Supplies,Art,219.9,5,59.373,2017-08,0.26999999999999996
,DO-13435,Consumer,West,Office Supplies,Art,7.152,3,0.7152,,0.09999999999999999
2017-11-12,LB-16735,Consumer,South,Office Supplies,Paper,26.72,5,9.352,2017-11,0.35000000000000003
2016-08-01,TS-21205,Corporate,West,Technology,Phones,1039.728,2,90.9762,2016-08,0.0875
2016-08-01,TS-21205,Corporate,West,Office Supplies,Appliances,45.96,2,13.788,2016-08,0.3
,CS-12505,Consumer,East,Office Supplies,Binders,456.588,2,-304.392,,-0.6666666666666666
,CS-12505,Consumer,East,Technology,Machines,4499.985,5,-6599.978,,-1.4666666666666668
,CS-12505,Consumer,East,Technology,Accessories,59.976,3,11.9952,,0.2
,SP-20920,Consumer,West,Office Supplies,Envelopes,6.12,3,2.8764,,0.47
,CD-12790,Home Office,West,Office Supplies,Appliances,10.98,1,2.9646,,0.26999999999999996
,CD-12790,Home Office,West,Office Supplies,Fasteners,7.86,3,3.6156,,0.46
,CD-12790,Home Office,West,Office Supplies,Storage,51.45,3,13.8915,,0.27
,CD-12790,Home Office,West,Office Supplies,Binders,37.056,3,13.896,,0.37500000000000006
,RF-19840,Consumer,South,Office Supplies,Appliances,203.92,4,55.0584,,0.27
,RF-19840,Consumer,South,Technology,Phones,29.56,4,7.9812,,0.27
2015-03-08,FO-14305,Consumer,Central,Office Supplies,Binders,8.568,3,-14.5656,2015-03,-1.7
2016-11-04,ER-13855,Corporate,South,Office Supplies,Storage,45.248,2,3.9592,2016-11,0.08750000000000001
2016-11-04,ER-13855,Corporate,South,Furniture,Tables,876.3,10,-292.1,2016-11,-0.33333333333333337
2016-11-04,ER-13855,Corporate,South,Office Supplies,Supplies,185.376,2,-34.758,2016-11,-0.1875
,PB-19150,Consumer,East,Office Supplies,Labels,25.06,2,11.7782,,0.47000000000000003
,LW-17215,Consumer,Central,Office Supplies,Binders,2.89,1,-4.7685,,-1.6500000000000001
,LW-17215,Consumer,Central,Office Supplies,Fasteners,7.896,3,2.4675,,0.3125
,LW-17215,Consumer,Central,Furniture,Furnishings,22.608,3,-10.1736,,-0.45
,LW-17215,Consumer,Central,Office Supplies,Paper,30.528,8,9.54,,0.3125
,FG-14260,Home Office,East,Office Supplies,Binders,4.842,3,-3.3894,,-0.7000000000000001
,BP-11050,Corporate,Central,Office Supplies,Binders,1.8,5,-2.88,,-1.5999999999999999
2017-10-12,SP-20860,Corporate,Central,Technology,Accessories,39.984,2,-1.4994,2017-10,-0.0375
2015-12-12,JD-15895,Corporate,West,Office Supplies,Paper,32.4,5,15.876,2015-12,0.49
2015-12-12,JD-15895,Corporate,West,Office Supplies,Paper,97.88,2,48.94,2015-12,0.5
2015-07-12,FM-14380,Consumer,Central,Technology,Phones,307.168,4,30.7168,2015-07,0.09999999999999999
2015-10-02,MP-17965,Corporate,East,Office Supplies,Binders,26.9,5,13.181,2015-10,0.49
,HR-14830,Corporate,East,Office Supplies,Envelopes,47.01,3,22.0947,,0.47000000000000003
,HR-14830,Corporate,East,Technology,Phones,469.99,1,136.2971,,0.29
,HR-14830,Corporate,East,Furniture,Chairs,207.846,3,2.3094,,0.011111111111111112
2017-06-01,BW-11065,Consumer,East,Office Supplies,Storage,324.744,3,-77.1267,2017-06,-0.2375
,MS-17710,Consumer,West,Furniture,Furnishings,40.48,2,14.5728,,0.36000000000000004
,SJ-20125,Home Office,South,Office Supplies,Labels,12.0,4,4.2,,0.35000000000000003
,SJ-20125,Home Office,South,Office Supplies,Storage,720.064,4,-63.0056,,-0.08750000000000001
,SJ-20125,Home Office,South,Office Supplies,Storage,25.424,1,-4.767,,-0.18750000000000003
,SJ-20125,Home Office,South,Office Supplies,Art,2.816,2,0.3168,,0.11250000000000002
,SJ-20125,Home Office,South,Office Supplies,Binders,3.204,2,-2.5632,,-0.8
2016-01-08,VS-21820,Consumer,South,Office Supplies,Binders,30.828,7,-24.6624,2016-01,-0.8
2016-01-08,VS-21820,Consumer,South,Office Supplies,Art,47.616,3,5.952,2016-01,0.125
2016-01-08,VS-21820,Consumer,South,Technology,Phones,108.784,2,10.8784,2016-01,0.09999999999999999
,DK-13090,Consumer,East,Office Supplies,Paper,4.77,1,2.1465,,0.45000000000000007
,DK-13090,Consumer,East,Office Supplies,Art,7.98,3,2.0748,,0.26
,DK-13090,Consumer,East,Furniture,Tables,550.431,3,-47.1798,,-0.08571428571428572
,DK-13090,Consumer,East,Furniture,Furnishings,10.56,6,4.6464,,0.43999999999999995
2017-06-08,MG-17680,Home Office,West,Furniture,Bookcases,1497.666,2,140.9568,2017-06,0.09411764705882353
2017-06-08,MG-17680,Home Office,West,Technology,Phones,17.52,2,-3.504,2017-06,-0.2
,DP-13390,Home Office,West,Office Supplies,Art,113.22,3,29.4372,,0.26
,DP-13390,Home Office,West,Office Supplies,Paper,35.88,6,17.5812,,0.48999999999999994
,DP-13390,Home Office,West,Office Supplies,Binders,4535.976,3,1644.2913,,0.36250000000000004
,CJ-12010,Consumer,West,Office Supplies,Fasteners,11.84,8,5.6832,,0.48000000000000004
2017-12-08,CW-11905,Home Office,East,Office Supplies,Storage,592.74,6,160.0398,2017-12,0.27
,GW-14605,Consumer,South,Office Supplies,Storage,111.672,9,6.9795,,0.0625
,PP-18955,Home Office,East,Office Supplies,Art,8.64,3,2.5056,,0.29
,PP-18955,Home Office,East,Technology,Accessories,149.97,3,52.4895,,0.35
,PW-19030,Corporate,West,Furniture,Chairs,232.88,5,17.466,,0.07500000000000001
2015-02-03,PW-19030,Corporate,East,Furniture,Chairs,90.882,1,15.147,2015-02,0.16666666666666666
,CY-12745,Corporate,Central,Technology,Phones,508.768,4,38.1576,,0.07500000000000001
,CY-12745,Corporate,Central,Office Supplies,Envelopes,9.912,3,3.2214,,0.32499999999999996
,BW-11110,Corporate,West,Furniture,Chairs,63.936,3,6.3936,,0.1
,BW-11110,Corporate,West,Office Supplies,Art,59.52,3,15.4752,,0.25999999999999995
,BW-11110,Corporate,West,Technology,Phones,311.976,3,38.997,,0.125
,BW-11110,Corporate,West,Office Supplies,Binders,50.352,3,17.6232,,0.35000000000000003
2016-05-09,MB-18085,Consumer,Central,Technology,Phones,19.136,2,1.9136,2016-05,0.1
,CR-12820,Home Office,South,Office Supplies,Art,13.12,5,2.132,,0.1625
,EB-14110,Consumer,West,Furniture,Tables,241.568,2,-15.098,,-0.0625
,EB-14110,Consumer,West,Technology,Phones,479.92,2,41.993,,0.08750000000000001
,SH-19975,Corporate,West,Furniture,Chairs,307.136,4,-11.5176,,-0.0375
,SH-19975,Corporate,West,Office Supplies,Labels,12.6,2,5.796,,0.46
,SH-19975,Corporate,West,Technology,Accessories,159.98,2,57.5928,,0.36
,CV-12295,Consumer,Central,Office Supplies,Envelopes,6.12,3,2.8764,,0.47
,CV-12295,Consumer,Central,Furniture,Tables,1184.72,4,106.6248,,0.09
,AT-10735,Consumer,East,Office Supplies,Appliances,45.96,2,13.788,,0.3
,AG-10390,Consumer,South,Office Supplies,Binders,58.05,3,26.703,,0.46
,AG-10390,Consumer,South,Office Supplies,Paper,71.28,11,34.2144,,0.48
,GM-14500,Consumer,Central,Furniture,Tables,124.404,4,-21.3264,,-0.17142857142857143
,JK-15205,Consumer,South,Office Supplies,Paper,154.9,5,69.705,,0.44999999999999996
,JK-15205,Consumer,South,Technology,Phones,1871.88,12,561.564,,0.3
,DW-13540,Consumer,Central,Furniture,Furnishings,16.192,2,-6.8816,,-0.425
